"Cdep",32.0838,31.4555,32.9217,33.4291,31.963,33.9732,30.0675,24.1815,31.1773,26.2773,30.2831,29.7301,40.9734,37.7626,34.0125,38.0309,38.4926,36.5924,32.8429,36.3555,38.0926,40.0705,39.3763,40.0841
"Ubc6",296.527,253.597,265.261,291.008,159.657,263.888,305.106,241.023,198.083,242.385,244.173,197.063,158.012,117.171,151.285,144.063,144.889,169.567,176.555,204.98,108.042,138.653,94.8451,158.757
"CG14661",649.77,632.405,583.139,542.959,636.931,597.357,447.324,508.046,650.198,492.565,516.052,536.572,642.022,594.793,578.287,566.769,629.513,609.005,568.975,521.078,496.237,546.189,516.957,583.162
"CG2016",16.6172,25.7702,27.5357,8.74256,63.2938,3.13231,6.39445,15.3195,31.1529,8.8175,32.5633,68.4927,58.9791,84.2663,52.5845,56.7589,78.3491,28.8113,27.9097,38.5509,73.9011,48.68,86.1943,60.6009
"CG1124",201.78,241.846,220.728,210.406,277.521,291.937,207.91,271.948,305.566,266.493,168.697,177.365,214.796,173.085,224.267,246.861,246.41,253.673,222.948,226.902,205.933,199.207,178.437,205.021
"CG14662",4.38844,4.08396,3.08719,2.39981,3.86115,3.37394,2.63408,1.89302,4.46448,3.92423,3.15691,1.61699,2.58569,2.95281,3.88888,3.84072,2.90344,4.18919,3.68027,3.12163,3.63877,3.25629,3.23814,3.10672
"plh",8.79429,7.19483,9.99611,9.24354,9.72729,6.27832,5.24582,5.05805,9.77034,8.01585,7.95311,9.25828,11.4208,14.1401,8.68927,12.6579,13.507,11.5131,9.2932,12.0644,7.917,8.73618,10.5062,7.9776
"corto",12.6051,8.22653,12.9335,10.91,0.158367,15.1213,18.3951,17.5137,0.000371314,16.5505,11.6783,10.717,1.44683,0.668722,2.0523,1.20814,0.107785,2.7884,6.28895,0.0270276,3.38085e-06,10.952,0,4.75413
"CG43131",2.67284,6.1228,13.4862,14.3506,19.2838,8.21977,3.34814,14.8604,13.0519,3.61745,7.69102,8.37122,5.39948,5.66783,5.54592,7.75942,9.72607,6.35034,8.73615,7.60507,6.20547,5.43987,7.01237,7.3394
"CG12007",26.3427,24.2375,20.6099,26.0738,29.7549,23.0354,20.4382,21.1569,25.753,22.9425,24.3563,28.7475,34.2586,30.3884,29.4428,29.0782,29.9309,28.5952,28.6799,27.8543,29.1235,34.3137,26.8509,29.0195
"CG12589",0,0,0,0.120591,0,0,0,0,0,0,0.116332,0.111724,0,0,0,0,0,0,0,0,0,0,0,0
"dpr16",6.58525,5.50659,5.66751,6.62694,4.54352,4.8434,4.7717,3.16464,5.13213,4.07489,6.80341,7.28196,7.43676,6.0681,4.69028,6.28655,6.53767,6.03353,4.53298,4.34365,6.26053,3.81192,5.46452,6.3844
"CG12590",0.517741,0.658897,0.334916,0,0.151844,0.497565,0,0.165433,0.468188,0.333675,0.993191,0.635899,0.290529,0.844526,0.596817,0.442069,0.856357,0.292879,0.742207,0.920711,0.143099,0.731756,0.282985,0
"cno",7.55574,11.1942,3.88616,5.19639,16.2657,8.58922,4.33158,3.81493,13.6242,5.86325,6.88583,8.45464,15.6484,18.9453,17.6423,15.887,18.0756,14.4527,12.3888,15.0676,16.4625,17.8648,19.5957,13.9721
"Prosbeta2R2",1.18043,0.643828,0.654512,1.006,0.741856,1.29649,0,0.808247,0.457481,0,0.970476,0.155339,0.709711,1.23782,0.72896,1.0079,0.697309,0.715451,0.725232,0.449827,1.11861,1.14403,0,0.434113
"CG1116",0.0051494,14.1765,3.32221,3.92967,15.254,7.75127,2.67832,4.77424e-06,11.7095,12.2858,4.67098,2.97364,21.0385,4.06555,12.3038,11.2635,8.84456,12.7473,12.8768,13.4756,11.9348,13.6393,22.1611,9.91855
"CG2604",105.902,115.111,113.581,116.348,135.102,108.481,105.449,121.469,133.708,133.486,138.397,176.732,184.492,169.376,163.439,156.553,172.8,158.463,156.891,148.93,172.297,165.281,163.858,145.858
"CG14664",2.68667,2.15041,2.95632,2.19987,0.974791,1.7715,2.30963,1.178,0.85748,0.791999,3.33486,1.27571,2.1284,0.668179,1.23951,1.04928,1.1763,1.73792,2.31088,3.09149,1.44146,0.694747,0.839604,2.28477
"Vps37B",8.77225,16.9974,12.5159,3.94393,8.92612,6.20386,0,13.4197,22.8861,11.9687,11.1757,6.93659,18.6005,14.947,16.5212,6.40848,17.6673,0,8.39366,12.8286,20.5284,23.9976,7.72116,16.2137
"Kat60",11.8505,8.40509,15.7862,11.6969,7.92645,13.8278,11.4641,14.8344,7.87293,11.3547,18.0596,2.1479,8.70342,12.88,7.95842,9.87599,8.47351,8.41113,8.4791,9.12394,7.29819,5.45362,13.497,13.8765
"Mms19",16.4104,14.8067,14.7656,16.3992,17.3736,16.5813,10.253,14.4082,18.8783,12.8701,14.2781,15.0606,16.4459,17.7149,18.1724,17.3977,16.5967,19.9202,16.934,17.0313,17.2276,18.0607,17.9287,18.5989
"rtp",421.724,508.359,448.639,459.246,581.614,443.597,437.048,345.977,372.755,450.237,501.223,632.665,666.717,663.386,543.449,546.274,566.573,522.488,502.595,510.134,628.996,661.894,699.999,503.717
"CG12163",315.626,326.183,235.491,271.578,317.322,256.609,201.198,198.817,220.487,245.821,241.654,296.724,336.872,366.173,313.192,326.052,308.646,280.68,264.821,317.167,373.766,347.381,351.931,280.476
"CG33293",4.20643,6.35701,3.40132,4.87938,4.62626,5.39001,4.39101,7.72843,4.7548,7.45518,5.04329,4.19772,2.65548,5.14607,3.03056,4.78884,3.18888,2.67696,6.33164,3.7402,1.74393,2.37809,6.32263,2.40636
"CG1113",4.28634,1.76449,2.49547,1.78383,2.5882,0.500845,2.55681,1.76092,2.4364,2.60461,0.852264,0,0.361921,4.02081,0,1.28152,3.24101,0.857881,2.13366,2.31457,2.37807,1.29931,2.23459,0.47405
